"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","CMD_harvest","branch_number","CMD_1mon","CMD_12mon","CMD_3mon","CMD_6mon","CMD_9mon","CMD_10mon","height_1st_branch","yield_ha","shoot_weight_plot","root_weight_plot","harvest_index","root_number_commercial","stake_plant","planted_number_plot","height","harvest_number","root_skin_color1_3","root_plant_number","root_number","root_rot_number","germinated_number_plot","starch_content","starch_yield_ha"
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_AR17-23_0902",1,902,9,2,"test"," (Operator: lizbethpino, Time: )","AR17-23","test",3,0,1,NA,1,1,NA,3,190,4.6875,NA,NA,NA,NA,NA,25,190,NA,NA,NA,NA,NA,NA,31.20754717,1.46285377359375
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_AR17-3_0302",1,302,3,2,"test"," (Operator: lizbethpino, Time: )","AR17-3","test",1,2,1,NA,1,1,NA,1,14,31.8125,NA,NA,NA,NA,NA,25,274,NA,NA,NA,NA,NA,NA,28.28903803,8.99945022329375
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_AR18-1_0303",1,303,3,3,"test"," (Operator: lizbethpino, Time: )","AR18-1","test",1,2,1.58,NA,1,1,NA,1,250,46.3125,NA,NA,NA,NA,NA,25,320,NA,NA,NA,NA,NA,NA,24.6,11.392875
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_AR23-1_1104",1,1104,11,4,"test"," (Operator: lizbethpino, Time: )","AR23-1","test",1,4,1,NA,1,1,NA,1,75,0.833333333,NA,NA,NA,NA,NA,25,230,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_AR35-1_0603",1,603,6,3,"test"," (Operator: lizbethpino, Time: )","AR35-1","test",1,2,1,NA,1,1,NA,1,220,29.45833333,NA,NA,NA,NA,NA,25,300,NA,NA,NA,NA,NA,NA,27.7,8.15995833241
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_AR37-103_0804",1,804,8,4,"test"," (Operator: lizbethpino, Time: )","AR37-103","test",1,4,1,NA,1,1,NA,1,60,21.875,NA,NA,NA,NA,NA,25,290,NA,NA,NA,NA,NA,NA,29,6.34375
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh","AR 37-38","202089MDAYT_tani_rep1_AR37-38_0501",1,501,5,1,"test"," (Operator: lizbethpino, Time: )","AR37-38","test",1,5,1,NA,1,1,NA,1,58,13.27083333,NA,NA,NA,NA,NA,25,265,NA,NA,NA,NA,NA,NA,26.1,3.46368749913
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_AR40-19_0401",1,401,4,1,"test"," (Operator: lizbethpino, Time: )","AR40-19","test",1,2,1,NA,1,1,NA,1,110,28.8125,NA,NA,NA,NA,NA,25,300,NA,NA,NA,NA,NA,NA,29.6,8.5285
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_AR40-3_0201",1,201,2,1,"test"," (Operator: lizbethpino, Time: )","AR40-3","test",1,4,1,NA,1,1,NA,1,58,26.85416667,NA,NA,NA,NA,NA,25,255,NA,NA,NA,NA,NA,NA,24.4,6.55241666748
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_AR40-5_1204",1,1204,12,4,"test"," (Operator: lizbethpino, Time: )","AR40-5","test",1,5,1,NA,1,1,NA,1,40,18.95833333,NA,NA,NA,NA,NA,25,245,NA,NA,NA,NA,NA,NA,25.5,4.83437499915
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_AR42-3_0703",1,703,7,3,"test"," (Operator: lizbethpino, Time: )","AR42-3","test",1,3,1,NA,1,1,NA,1,140,31.59375,NA,NA,NA,NA,NA,25,320,NA,NA,NA,NA,NA,NA,28.97252252,9.1535063336625
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_AR42-4_0803",1,803,8,3,"test"," (Operator: lizbethpino, Time: )","AR42-4","test",1,3,1.15,NA,1,1,NA,1,250,17.14583333,NA,NA,NA,NA,NA,25,360,NA,NA,NA,NA,NA,NA,26,4.4579166658
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_AR9-12_0102",1,102,1,2,"test"," (Operator: lizbethpino, Time: )","AR9-12","test",1,1,1,NA,1,1,NA,1,52,16.47291667,NA,NA,NA,NA,NA,25,140,NA,NA,NA,NA,NA,NA,30,4.941875001
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_AR9-14_0404",1,404,4,4,"test"," (Operator: lizbethpino, Time: )","AR9-14","test",1,4,1.11,NA,1,1,NA,1,90,19.17708333,NA,NA,NA,NA,NA,25,300,NA,NA,NA,NA,NA,NA,24,4.6024999992
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_AR9-48_0104",1,104,1,4,"test"," (Operator: lizbethpino, Time: )","AR9-48","test",1,2,1,NA,1,1,NA,1,263,37.875,NA,NA,NA,NA,NA,25,297,NA,NA,NA,NA,NA,NA,28.6,10.83225
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_AR9-63_1202",1,1202,12,2,"test"," (Operator: lizbethpino, Time: )","AR9-63","test",1,2,1,NA,1,1,NA,1,190,NA,NA,NA,NA,NA,NA,25,290,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_C33_1002",1,1002,10,2,"test"," (Operator: lizbethpino, Time: )","C33","test",1,5,1,NA,1,1,NA,1,70,14.63541667,NA,NA,NA,NA,NA,25,320,NA,NA,NA,NA,NA,NA,12.50545455,1.83022537986997
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_C39_0502",1,502,5,2,"test"," (Operator: lizbethpino, Time: )","C39","test",3,3,2.65,NA,3.65,3.94,NA,3,70,11.66666667,NA,NA,NA,NA,NA,25,145,NA,NA,NA,NA,NA,NA,22.9,2.67166666743
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_CR100-2_0301",1,301,3,1,"test"," (Operator: lizbethpino, Time: )","CR100-2","test",1,5,1,NA,1,1,NA,1,50,41.58333333,NA,NA,NA,NA,NA,25,270,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_CR100-5_0702",1,702,7,2,"test"," (Operator: lizbethpino, Time: )","CR100-5","test",1,3,1,NA,1,1,NA,1,320,10.42708333,NA,NA,NA,NA,NA,25,370,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_CR100-9_0904",1,904,9,4,"test"," (Operator: lizbethpino, Time: )","CR100-9","test",1,3,1,NA,1,1,NA,1,60,2.083333333,NA,NA,NA,NA,NA,25,400,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_CR13-8_0602",1,602,6,2,"test"," (Operator: lizbethpino, Time: )","CR13-8","test",1,3,1,NA,1,1,NA,1,50,27.55833333,NA,NA,NA,NA,NA,25,400,NA,NA,NA,NA,NA,NA,29.8,8.21238333234
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_CR24-16_1004",1,1004,10,4,"test"," (Operator: lizbethpino, Time: )","CR24-16","test",1,0,1,NA,1,1,NA,1,267,33.3125,NA,NA,NA,NA,NA,25,267,NA,NA,NA,NA,NA,NA,33.1540636,11.04444743675
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_CR24-3_1203",1,1203,12,3,"test"," (Operator: lizbethpino, Time: )","CR24-3","test",1,4,1.95,NA,1,1,NA,1,120,22.875,NA,NA,NA,NA,NA,25,350,NA,NA,NA,NA,NA,NA,20.4785553,4.684469524875
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_CR25-4_0901",1,901,9,1,"test"," (Operator: lizbethpino, Time: )","CR25-4","test",1,2,1,NA,1,1,NA,1,260,32.60416667,NA,NA,NA,NA,NA,25,310,NA,NA,NA,NA,NA,NA,27.27142857,8.8916220242528
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_CR27-20_1103",1,1103,11,3,"test"," (Operator: lizbethpino, Time: )","CR27-20","test",1,2,1.25,NA,1,1,NA,1,140,7.604166667,NA,NA,NA,NA,NA,25,200,NA,NA,NA,NA,NA,NA,29.2,2.220416666764
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh","CR52A-2","202089MDAYT_tani_rep1_CR52A-2_1102",1,1102,11,2,"test"," (Operator: lizbethpino, Time: )","CR52A2","test",1,4,1,NA,1,1,NA,1,105,24.19791667,NA,NA,NA,NA,NA,25,370,NA,NA,NA,NA,NA,NA,28.4,6.87220833428
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh","CR52A-4","202089MDAYT_tani_rep1_CR52A-4_0903",1,903,9,3,"test"," (Operator: lizbethpino, Time: )","CR52A4","test",1,3,1,NA,1,1,NA,1,90,29.58333333,NA,NA,NA,NA,NA,25,370,NA,NA,NA,NA,NA,NA,30,8.874999999
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh","CR60B-10","202089MDAYT_tani_rep1_CR60B-10_1101",1,1101,11,1,"test"," (Operator: lizbethpino, Time: )","CR60B10","test",1,5,1,NA,1,1,NA,1,96,17.92708333,NA,NA,NA,NA,NA,25,300,NA,NA,NA,NA,NA,NA,27.6,4.94787499908
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_CR61A-1_0304",1,304,3,4,"test"," (Operator: lizbethpino, Time: )","CR61A-1","test",1,4,1,NA,1,1,NA,1,53,41.05208333,NA,NA,NA,NA,NA,25,246,NA,NA,NA,NA,NA,NA,30,12.315624999
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_HL-S11_0202",1,202,2,2,"test"," (Operator: lizbethpino, Time: )","HL-S11","test",3,0,3.5,NA,4,4.17,NA,3,210,5.416666667,NA,NA,NA,NA,NA,25,210,NA,NA,NA,NA,NA,NA,30,1.6250000001
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_IBA920057_0402",1,402,4,2,"test"," (Operator: lizbethpino, Time: )","IBA920057","test",1,1,1,NA,1,1,NA,1,300,24.01041667,NA,NA,NA,NA,NA,25,360,NA,NA,NA,NA,NA,NA,24,5.7625000008
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_IBA972205_0601",1,601,6,1,"test"," (Operator: lizbethpino, Time: )","IBA972205","test",1,3,1,NA,1,1,NA,1,117,25.1875,NA,NA,NA,NA,NA,25,300,NA,NA,NA,NA,NA,NA,24.7,6.2213125
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_IBA980505_0203",1,203,2,3,"test"," (Operator: lizbethpino, Time: )","IBA980505","test",1,4,1,NA,1,1,NA,1,30,30.83333333,NA,NA,NA,NA,NA,25,300,NA,NA,NA,NA,NA,NA,22.43396226,6.9171383627522
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","202089MDAYT_tani_rep1_IBA980581_0101",1,101,1,1,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA980581","test",1,1,1,NA,1,1,NA,1,124,43.41666667,NA,NA,NA,NA,NA,25,335,NA,NA,NA,NA,NA,NA,29.49909091,12.807521971075
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_KM140_0403",1,403,4,3,"test"," (Operator: lizbethpino, Time: )","KM140","test",2,0,3.95,NA,4,4,NA,2,180,17.10416667,NA,NA,NA,NA,NA,25,180,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_KM419_0801",1,801,8,1,"test"," (Operator: lizbethpino, Time: )","KM419","test",4,1,3.45,NA,4,4.3,NA,4,160,11.25,NA,NA,NA,NA,NA,25,185,NA,NA,NA,NA,NA,NA,28.7,3.22875
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_KM505_1003",1,1003,10,3,"test"," (Operator: lizbethpino, Time: )","KM505","test",3,0,2.47,NA,4,4.54,NA,3,170,13.54166667,NA,NA,NA,NA,NA,25,170,NA,NA,NA,NA,NA,NA,29.4,3.98125000098
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_KU50_0204",1,204,2,4,"test"," (Operator: lizbethpino, Time: )","KU50_is_KM94","check_released",4,0,3.55,NA,4,4,NA,4,250,10.41666667,NA,NA,NA,NA,NA,25,250,NA,NA,NA,NA,NA,NA,30,3.125000001
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_N30_0503",1,503,5,3,"test"," (Operator: lizbethpino, Time: )","N30","test",2,0,2.95,NA,3.55,3.2,NA,2,240,18.125,NA,NA,NA,NA,NA,25,240,NA,NA,NA,NA,NA,NA,22.7,4.114375
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh","GBAZEKOUTE,OBAMA,TME 419","202089MDAYT_tani_rep1_TMEB419_0701",1,701,7,1,"test"," (Operator: lizbethpino, Time: )","TMEB419","test",1,0,1.14,NA,1.14,1,NA,1,330,57.34375,NA,NA,NA,NA,NA,25,330,NA,NA,NA,NA,NA,NA,28.9,16.57234375
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep1_VN19-442_0504",1,504,5,4,"test"," (Operator: lizbethpino, Time: )","VN19-442","test",2,0,2.8,NA,3.65,3.5,NA,2,255,23.125,NA,NA,NA,NA,NA,25,255,NA,NA,NA,NA,NA,NA,24.4,5.6425
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR11-12_0108",2,108,1,8,"test"," (Operator: lizbethpino, Time: )","AR11-12","test",1,2,1,NA,1,1,NA,1,70,13.4375,NA,NA,NA,NA,NA,25,170,NA,NA,NA,NA,NA,NA,30,4.03125
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR12-11_0607",2,607,6,7,"test"," (Operator: lizbethpino, Time: )","AR12-11","test",1,5,1,NA,1,1,NA,1,80,15.125,NA,NA,NA,NA,NA,25,270,NA,NA,NA,NA,NA,NA,22.8,3.4485
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR12-57_0406",2,406,4,6,"test"," (Operator: lizbethpino, Time: )","AR12-57","test",1,5,1,NA,1,1,NA,1,50,3.125,NA,NA,NA,NA,NA,25,320,NA,NA,NA,NA,NA,NA,27.5,0.859375
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR14-2_0208",2,208,2,8,"test"," (Operator: lizbethpino, Time: )","AR14-2","test",1,2,1,NA,1,1,NA,1,120,NA,NA,NA,NA,NA,NA,25,400,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR14-3_0308",2,308,3,8,"test"," (Operator: lizbethpino, Time: )","AR14-3","test",1,3,1,NA,1,1,NA,1,110,16.89583333,NA,NA,NA,NA,NA,25,370,NA,NA,NA,NA,NA,NA,25.2,4.25774999916
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR17-18_0605",2,605,6,5,"test"," (Operator: lizbethpino, Time: )","AR17-18","test",1,3,1,NA,1,1,NA,1,180,17.29166667,NA,NA,NA,NA,NA,25,210,NA,NA,NA,NA,NA,NA,26.36126126,4.55830142708704
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR17-23_0606",2,606,6,6,"test"," (Operator: lizbethpino, Time: )","AR17-23","test",1,4,1,NA,1,1,NA,1,50,8.875,NA,NA,NA,NA,NA,25,265,NA,NA,NA,NA,NA,NA,24.2,2.14775
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR17-3_0506",2,506,5,6,"test"," (Operator: lizbethpino, Time: )","AR17-3","test",1,2,1,NA,1,1,NA,1,138,12.58333333,NA,NA,NA,NA,NA,25,290,NA,NA,NA,NA,NA,NA,31.47116279,3.96012131669263
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR18-1_0705",2,705,7,5,"test"," (Operator: lizbethpino, Time: )","AR18-1","test",1,1,1.07,NA,1.07,1,NA,1,260,33.04166667,NA,NA,NA,NA,NA,25,310,NA,NA,NA,NA,NA,NA,27.61788991,9.12541112534976
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR23-1_0307",2,307,3,7,"test"," (Operator: lizbethpino, Time: )","AR23-1","test",1,4,1,NA,1,1,NA,1,60,2.083333333,NA,NA,NA,NA,NA,25,290,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR35-1_0107",2,107,1,7,"test"," (Operator: lizbethpino, Time: )","AR35-1","test",1,2,1,NA,1,1,NA,1,210,28.35416667,NA,NA,NA,NA,NA,25,280,NA,NA,NA,NA,NA,NA,28.7,8.13764583429
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR37-103_1006",2,1006,10,6,"test"," (Operator: lizbethpino, Time: )","AR37-103","test",1,5,1,NA,1,1,NA,1,50,18.95833333,NA,NA,NA,NA,NA,25,300,NA,NA,NA,NA,NA,NA,29.5,5.59270833235
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh","AR 37-38","202089MDAYT_tani_rep2_AR37-38_0508",2,508,5,8,"test"," (Operator: lizbethpino, Time: )","AR37-38","test",1,4,1,NA,1,1,NA,1,70,13.95833333,NA,NA,NA,NA,NA,25,400,NA,NA,NA,NA,NA,NA,27.5,3.83854166575
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR40-19_0905",2,905,9,5,"test"," (Operator: lizbethpino, Time: )","AR40-19","test",1,4,1,NA,1,1,NA,1,160,11.39583333,NA,NA,NA,NA,NA,25,390,NA,NA,NA,NA,NA,NA,29.98039216,3.41651552223399
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR40-3_0707",2,707,7,7,"test"," (Operator: lizbethpino, Time: )","AR40-3","test",1,3,1,NA,1,1,NA,1,110,13.08333333,NA,NA,NA,NA,NA,25,260,NA,NA,NA,NA,NA,NA,26.2,3.42783333246
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR40-5_0408",2,408,4,8,"test"," (Operator: lizbethpino, Time: )","AR40-5","test",1,4,1,NA,1,1,NA,1,70,20.83333333,NA,NA,NA,NA,NA,25,320,NA,NA,NA,NA,NA,NA,25.5,5.31249999915
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR42-3_1206",2,1206,12,6,"test"," (Operator: lizbethpino, Time: )","AR42-3","test",1,3,1,NA,1,1,NA,1,110,31.25,NA,NA,NA,NA,NA,25,220,NA,NA,NA,NA,NA,NA,29.55183486,9.23494839375
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR42-4_0305",2,305,3,5,"test"," (Operator: lizbethpino, Time: )","AR42-4","test",1,2,1.5,NA,1,1,NA,1,280,25.72916667,NA,NA,NA,NA,NA,25,320,NA,NA,NA,NA,NA,NA,29.83076923,7.67520833412978
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR9-12_1008",2,1008,10,8,"test"," (Operator: lizbethpino, Time: )","AR9-12","test",1,2,1,NA,1,1,NA,1,140,21.35416667,NA,NA,NA,NA,NA,25,320,NA,NA,NA,NA,NA,NA,26.4,5.63750000088
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR9-14_0205",2,205,2,5,"test"," (Operator: lizbethpino, Time: )","AR9-14","test",1,4,1.61,NA,1,1,NA,1,75,14.60416667,NA,NA,NA,NA,NA,25,370,NA,NA,NA,NA,NA,NA,25.1,3.66564583417
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR9-48_1105",2,1105,11,5,"test"," (Operator: lizbethpino, Time: )","AR9-48","test",1,1,1,NA,1,1,NA,1,280,13.47916667,NA,NA,NA,NA,NA,25,320,NA,NA,NA,NA,NA,NA,20.3,2.73627083401
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_AR9-63_1108",2,1108,11,8,"test"," (Operator: lizbethpino, Time: )","AR9-63","test",1,4,1,NA,1,1,NA,1,NA,14.61458333,NA,NA,NA,NA,NA,25,290,NA,NA,NA,NA,NA,NA,28.9,4.22361458237
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_C33_0105",2,105,1,5,"test"," (Operator: lizbethpino, Time: )","C33","test",1,4,1,NA,1,1,NA,1,85,38.64583333,NA,NA,NA,NA,NA,25,285,NA,NA,NA,NA,NA,NA,29.38344828,11.3554784488956
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_C39_1005",2,1005,10,5,"test"," (Operator: lizbethpino, Time: )","C39","test",2,3,3,NA,4,3,NA,2,130,11.875,NA,NA,NA,NA,NA,25,270,NA,NA,NA,NA,NA,NA,26.1,3.099375
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_CR100-2_0405",2,405,4,5,"test"," (Operator: lizbethpino, Time: )","CR100-2","test",1,NA,1.89,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_CR100-5_1007",2,1007,10,7,"test"," (Operator: lizbethpino, Time: )","CR100-5","test",1,5,1,NA,1,1,NA,1,60,NA,NA,NA,NA,NA,NA,25,250,NA,NA,NA,NA,NA,NA,30,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_CR100-9_0306",2,306,3,6,"test"," (Operator: lizbethpino, Time: )","CR100-9","test",1,3,1,NA,1,1,NA,1,70,8.333333333,NA,NA,NA,NA,NA,25,300,NA,NA,NA,NA,NA,NA,NA,NA
2020,"202089MDAYT_tani","202089MDAYT_tani",1,3.2,"2020-May-18","2021-March-09","Tay Ninh",NA,"202089MDAYT_tani_rep2_CR13-8_0206",2,206,2,6,"test"," (Operator: lizbethpino, Time: )","CR13-8","test",1,2,1,NA,1,1,NA,1,250,31.45833333,NA,NA,NA,NA,NA,25,265,NA,NA,NA,NA,NA,NA,30,9.437499999
